country,city,aqi,aqi_category,co,co_aqi_category,o3,ozone_aqi_category,no2,no2_aqi_category,pm25,pm2.5_aqi_category,lat,lon
Russian Federation,Belokurikha,35,Good,1,Good,35,Good,0,Good,19,Good,51.9833,84.9833
,Torrevieja,35,Good,1,Good,31,Good,3,Good,35,Good,37.9778,-0.6833
Netherlands,Kerkrade,35,Good,1,Good,22,Good,3,Good,35,Good,50.8667,6.0667
United States of America,Hollywood,35,Good,1,Good,35,Good,1,Good,31,Good,26.0293,-80.1679
Russian Federation,Shimanovsk,35,Good,1,Good,35,Good,0,Good,25,Good,52.0,127.7
Germany,Sendenhorst,35,Good,1,Good,33,Good,2,Good,35,Good,51.8439,7.8278
Latvia,Sigulda,35,Good,1,Good,35,Good,0,Good,17,Good,57.15,24.8667
Belarus,Minsk,35,Good,1,Good,27,Good,3,Good,35,Good,53.9,27.5667
Russian Federation,Kaltan,35,Good,1,Good,35,Good,1,Good,28,Good,53.5167,87.2833
United States of America,Fredonia,35,Good,1,Good,32,Good,4,Good,35,Good,42.4407,-79.3319
United States of America,Fredonia,35,Good,1,Good,32,Good,4,Good,35,Good,5.9167,-75.6667
Netherlands,Echt,35,Good,1,Good,33,Good,2,Good,35,Good,51.1,5.8833
United States of America,Altamont,35,Good,1,Good,27,Good,1,Good,35,Good,42.198,-121.7248
Mexico,Guasave,35,Good,1,Good,22,Good,1,Good,35,Good,25.5744,-108.4706
United Kingdom of Great Britain and Northern Ireland,Glenrothes,35,Good,1,Good,22,Good,6,Good,35,Good,56.198,-3.178
United States of America,Rock Island,35,Good,1,Good,31,Good,3,Good,35,Good,41.4699,-90.5827
United States of America,Waco,35,Good,1,Good,27,Good,2,Good,35,Good,31.5599,-97.1882
Russian Federation,Chekhov,35,Good,1,Good,31,Good,1,Good,35,Good,55.15,37.45
Russian Federation,Progress,35,Good,1,Good,35,Good,0,Good,24,Good,49.7504,129.6167
Russian Federation,Progress,35,Good,1,Good,35,Good,0,Good,24,Good,40.2901,-76.8394
Russian Federation,Tikhoretsk,35,Good,1,Good,35,Good,0,Good,6,Good,45.8667,40.1333
Russian Federation,Yemanzhelinsk,35,Good,1,Good,35,Good,2,Good,13,Good,54.7667,61.3333
United States of America,North Miami,35,Good,1,Good,31,Good,3,Good,35,Good,25.9008,-80.1686
Russian Federation,Melenki,35,Good,1,Good,35,Good,0,Good,26,Good,55.3333,41.65
Canada,Corner Brook,35,Good,1,Good,35,Good,0,Good,25,Good,48.9287,-57.926
United States of America,South Yarmouth,35,Good,1,Good,35,Good,2,Good,30,Good,41.6692,-70.2005
Italy,Varese,35,Good,1,Good,35,Good,1,Good,15,Good,45.8167,8.8333
Brazil,Acopiara,35,Good,1,Good,12,Good,2,Good,35,Good,-6.095,-39.4528
United Kingdom of Great Britain and Northern Ireland,Skelmersdale,35,Good,1,Good,35,Good,3,Good,19,Good,53.55,-2.776
Portugal,Faro,35,Good,1,Good,35,Good,2,Good,25,Good,37.0161,-7.935
Russian Federation,Aleysk,35,Good,1,Good,35,Good,0,Good,27,Good,52.5,82.7833
United States of America,Asbury Park,35,Good,1,Good,31,Good,7,Good,35,Good,40.2226,-74.0119
Japan,Yuzawa,35,Good,1,Good,35,Good,0,Good,15,Good,39.1641,140.4948
Russian Federation,Chernigovka,35,Good,1,Good,35,Good,0,Good,29,Good,44.3406,132.5689
Germany,Lage,35,Good,1,Good,35,Good,1,Good,35,Good,51.9889,8.7944
Brazil,Duartina,35,Good,1,Good,11,Good,2,Good,35,Good,-22.4144,-49.4039
Austria,Bludenz,35,Good,1,Good,29,Good,1,Good,35,Good,47.1533,9.8219
France,Vanves,35,Good,1,Good,27,Good,3,Good,35,Good,48.8208,2.2897
Italy,Varazze,35,Good,1,Good,35,Good,3,Good,34,Good,44.36,8.5766
United States of America,Sandwich,35,Good,1,Good,32,Good,4,Good,35,Good,41.7137,-70.4851
China,Dongning,35,Good,1,Good,35,Good,0,Good,26,Good,44.0608,131.1187
Spain,Huelva,35,Good,1,Good,35,Good,1,Good,21,Good,37.25,-6.95
Sweden,Kungsbacka,35,Good,1,Good,35,Good,2,Good,33,Good,57.4833,12.0667
Spain,Amposta,35,Good,1,Good,35,Good,1,Good,27,Good,40.7106,0.5808
Ukraine,Rivne,35,Good,1,Good,32,Good,1,Good,35,Good,50.6192,26.2519
Russian Federation,Sukhinichi,35,Good,1,Good,33,Good,0,Good,35,Good,54.1,35.35
Italy,Tradate,35,Good,1,Good,35,Good,1,Good,15,Good,45.7,8.9167
Russian Federation,Ivangorod,35,Good,1,Good,35,Good,0,Good,6,Good,59.3667,28.2167
Germany,Seevetal,35,Good,1,Good,35,Good,2,Good,25,Good,53.3833,10.0333
Russian Federation,Nelidovo,35,Good,1,Good,35,Good,0,Good,11,Good,56.2167,32.8
Poland,Sopot,35,Good,1,Good,35,Good,0,Good,25,Good,42.65,24.75
Poland,Sopot,35,Good,1,Good,35,Good,0,Good,25,Good,54.45,18.5667
Russian Federation,Osa,35,Good,1,Good,35,Good,0,Good,32,Good,57.3,55.4667
Italy,Cesena,35,Good,1,Good,34,Good,4,Good,35,Good,44.1389,12.2444
France,Castres,35,Good,1,Good,35,Good,1,Good,31,Good,43.6,2.25
Russian Federation,Lermontov,35,Good,1,Good,35,Good,1,Good,21,Good,44.1167,42.9833
Finland,Kotka,35,Good,1,Good,35,Good,0,Good,5,Good,60.4667,26.9417
India,Dhone,35,Good,1,Good,35,Good,0,Good,24,Good,15.396,77.872
Canada,Fredericton,35,Good,1,Good,35,Good,1,Good,27,Good,45.9636,-66.6431
Russian Federation,Nolinsk,35,Good,1,Good,32,Good,0,Good,35,Good,57.5667,49.9333
Brazil,Itapetinga,35,Good,1,Good,6,Good,2,Good,35,Good,-15.2489,-40.2478
United Kingdom of Great Britain and Northern Ireland,Coalville,35,Good,1,Good,29,Good,1,Good,35,Good,52.724,-1.369
Switzerland,Onex,35,Good,1,Good,27,Good,1,Good,35,Good,46.1833,6.1
Estonia,Kuressaare,35,Good,1,Good,35,Good,0,Good,17,Good,58.25,22.4833
United States of America,Willimantic,35,Good,1,Good,25,Good,7,Good,35,Good,41.7171,-72.2114
Germany,Dortmund,35,Good,1,Good,24,Good,3,Good,35,Good,51.5167,7.4667
Poland,Reda,35,Good,1,Good,35,Good,0,Good,24,Good,54.6167,18.35
Canada,Moose Jaw,35,Good,1,Good,25,Good,0,Good,35,Good,50.3933,-105.5519
United States of America,Brentwood,35,Good,1,Good,29,Good,8,Good,35,Good,35.9918,-86.7758
United States of America,Brentwood,35,Good,1,Good,29,Good,8,Good,35,Good,37.9356,-121.719
United States of America,Brentwood,35,Good,1,Good,29,Good,8,Good,35,Good,40.3734,-79.9757
United States of America,Brentwood,35,Good,1,Good,29,Good,8,Good,35,Good,51.62,0.305
Cuba,Encrucijada,35,Good,1,Good,35,Good,0,Good,29,Good,22.6169,-79.8661
France,Dunkirk,35,Good,1,Good,35,Good,0,Good,31,Good,42.4801,-79.3324
United Kingdom of Great Britain and Northern Ireland,Coatbridge,35,Good,1,Good,12,Good,9,Good,35,Good,55.8625,-4.0266
Spain,Alfafar,35,Good,1,Good,29,Good,4,Good,35,Good,39.4222,-0.3906
Italy,Volterra,35,Good,1,Good,35,Good,4,Good,13,Good,43.4,10.8667
Bolivia (Plurinational State of),Riberalta,35,Good,1,Good,3,Good,0,Good,35,Good,-11.0128,-66.0572
Brazil,Bonito,35,Good,1,Good,9,Good,0,Good,35,Good,-21.1333,-56.4833
Brazil,Bonito,35,Good,1,Good,9,Good,0,Good,35,Good,-8.47,-35.7289
,Hamina,35,Good,1,Good,35,Good,0,Good,18,Good,60.5667,27.2
Brazil,Bonito,35,Good,1,Good,9,Good,0,Good,35,Good,-11.9658,-41.2669
United States of America,Cedar Rapids,35,Good,1,Good,35,Good,2,Good,32,Good,41.9662,-91.6783
Russian Federation,Mikun,35,Good,1,Good,35,Good,0,Good,10,Good,62.3667,50.0833
Russian Federation,Zmeinogorsk,35,Good,1,Good,35,Good,0,Good,21,Good,51.1667,82.2
Belgium,Alken,35,Good,1,Good,25,Good,3,Good,35,Good,50.8761,5.3078
Russian Federation,Shchuchye,35,Good,1,Good,35,Good,0,Good,18,Good,55.2167,62.75
India,Zunheboto,35,Good,1,Good,14,Good,0,Good,35,Good,25.9667,94.5167
Brazil,Pompeu,35,Good,1,Good,24,Good,0,Good,35,Good,-19.2239,-44.935
Russian Federation,Tutayev,35,Good,1,Good,28,Good,2,Good,35,Good,57.8833,39.55
Russian Federation,Gvardeysk,35,Good,1,Good,35,Good,0,Good,21,Good,54.6667,21.0833
Mexico,Valle Hermoso,35,Good,1,Good,30,Good,0,Good,35,Good,25.6736,-97.8144
,Svetlyy,35,Good,1,Good,35,Good,0,Good,21,Good,54.6667,20.1333
Russian Federation,Kamyshin,35,Good,1,Good,30,Good,0,Good,35,Good,50.0833,45.4
Germany,Rodenbach,35,Good,1,Good,35,Good,1,Good,30,Good,50.15,9.0333
Brazil,Taquaritinga,35,Good,1,Good,5,Good,2,Good,35,Good,-21.4058,-48.505
Poland,Mosina,35,Good,1,Good,29,Good,1,Good,35,Good,52.2467,16.845
Italy,Luino,35,Good,1,Good,35,Good,0,Good,13,Good,46.0,8.75
United States of America,Brentwood,35,Good,1,Good,29,Good,8,Good,35,Good,40.7839,-73.2522
Germany,Lengerich,35,Good,1,Good,35,Good,2,Good,24,Good,52.175,7.8667
Spain,Silla,35,Good,1,Good,28,Good,2,Good,35,Good,39.3618,-0.4103
United Kingdom of Great Britain and Northern Ireland,Lichfield,35,Good,1,Good,31,Good,1,Good,35,Good,52.682,-1.829
Brazil,Manhumirim,35,Good,1,Good,13,Good,1,Good,35,Good,-20.3578,-41.9578
United Kingdom of Great Britain and Northern Ireland,East Retford,35,Good,1,Good,35,Good,3,Good,15,Good,53.3228,-0.9431
United States of America,Dania Beach,35,Good,1,Good,35,Good,1,Good,30,Good,26.0593,-80.1637
Russian Federation,Plast,35,Good,1,Good,35,Good,0,Good,19,Good,54.3833,60.8167
Russian Federation,Krasnogorskiy,35,Good,1,Good,35,Good,1,Good,12,Good,41.1542,69.6697
Colombia,Piedecuesta,35,Good,1,Good,9,Good,3,Good,35,Good,7.0833,-73.0
Brazil,Bonito,35,Good,1,Good,9,Good,0,Good,35,Good,-1.3628,-47.3069
France,Arras,35,Good,1,Good,25,Good,2,Good,35,Good,50.292,2.78
Spain,Requena,35,Good,1,Good,35,Good,1,Good,26,Good,39.4861,-1.1017
Spain,Requena,35,Good,1,Good,35,Good,1,Good,26,Good,-5.0569,-73.8515
Russian Federation,Luza,35,Good,1,Good,35,Good,0,Good,35,Good,60.65,47.2833
Russian Federation,Irkutsk,35,Good,1,Good,35,Good,1,Good,33,Good,52.2833,104.2833
Russian Federation,Labinsk,35,Good,1,Good,35,Good,1,Good,24,Good,44.6333,40.7333
China,Hunchun,35,Good,1,Good,35,Good,0,Good,21,Good,42.8679,130.3585
Switzerland,Spreitenbach,35,Good,1,Good,23,Good,2,Good,35,Good,47.4167,8.3667
United Kingdom of Great Britain and Northern Ireland,Golborne,35,Good,1,Good,30,Good,4,Good,35,Good,53.4758,-2.5943
Philippines,Tantangan,35,Good,1,Good,20,Good,0,Good,35,Good,6.6167,124.75
France,Sens,35,Good,1,Good,26,Good,2,Good,35,Good,48.1975,3.2877
Russian Federation,Karachev,35,Good,1,Good,34,Good,0,Good,35,Good,53.1167,34.9667
Lithuania,Jonava,35,Good,1,Good,35,Good,0,Good,22,Good,55.0722,24.2806
United States of America,Kerman,35,Good,1,Good,32,Good,2,Good,35,Good,36.7248,-120.0625
South Africa,Plettenberg Bay,35,Good,1,Good,19,Good,1,Good,35,Good,-34.05,23.3667
Mexico,La Cruz,35,Good,1,Good,14,Good,1,Good,35,Good,-32.8281,-71.1761
Mexico,La Cruz,35,Good,1,Good,14,Good,1,Good,35,Good,23.9214,-106.8919
Japan,Miyako,35,Good,1,Good,35,Good,0,Good,22,Good,39.6414,141.9571
United States of America,Scranton,35,Good,1,Good,33,Good,5,Good,35,Good,41.4044,-75.6649
Russian Federation,Narva,35,Good,1,Good,35,Good,0,Good,6,Good,59.3758,28.1961
Russian Federation,Smolensk,35,Good,1,Good,35,Good,0,Good,13,Good,54.7828,32.0453
Russian Federation,Kizel,35,Good,1,Good,33,Good,0,Good,35,Good,59.05,57.6667
Netherlands,Lopik,35,Good,1,Good,29,Good,5,Good,35,Good,51.9667,4.95
Italy,Scandicci,35,Good,1,Good,35,Good,3,Good,17,Good,43.7544,11.1894
United States of America,Goffstown,35,Good,1,Good,33,Good,1,Good,35,Good,43.019,-71.568
Germany,Aldenhoven,35,Good,1,Good,23,Good,4,Good,35,Good,50.8958,6.2831
Germany,Morsbach,35,Good,1,Good,35,Good,1,Good,27,Good,50.8667,7.7167
Poland,Zgierz,35,Good,1,Good,31,Good,1,Good,35,Good,51.85,19.4167
United States of America,Palestine,35,Good,1,Good,21,Good,3,Good,35,Good,31.7544,-95.6471
United States of America,Glen Burnie,35,Good,1,Good,31,Good,7,Good,35,Good,39.156,-76.6071
Germany,Aschaffenburg,35,Good,1,Good,35,Good,1,Good,29,Good,49.9667,9.15
Russian Federation,Slavgorod,35,Good,1,Good,35,Good,0,Good,34,Good,52.9833,78.6667
Brazil,Gurupi,35,Good,1,Good,10,Good,0,Good,35,Good,-11.7289,-49.0689
Azerbaijan,Zaqatala,35,Good,1,Good,35,Good,0,Good,30,Good,41.6336,46.6433
Mexico,Zapotiltic,35,Good,1,Good,5,Good,4,Good,35,Good,19.627,-103.417
Brazil,Castilho,35,Good,1,Good,11,Good,0,Good,35,Good,-20.8722,-51.4875
Germany,Tostedt,35,Good,1,Good,35,Good,1,Good,25,Good,53.2833,9.7167
Japan,Machida,35,Good,1,Good,35,Good,3,Good,19,Good,35.7106,139.4386
Germany,Aerzen,35,Good,1,Good,35,Good,1,Good,34,Good,52.0496,9.2638
United States of America,Palm Springs,35,Good,1,Good,20,Good,6,Good,35,Good,33.8017,-116.5382
United States of America,Port Neches,34,Good,1,Good,19,Good,7,Good,34,Good,29.9765,-93.9459
Germany,Bad Schwalbach,34,Good,1,Good,34,Good,2,Good,30,Good,50.1333,8.0667
Lithuania,Kretinga,34,Good,1,Good,34,Good,0,Good,24,Good,55.89,21.2422
Ukraine,Ochakiv,34,Good,1,Good,34,Good,1,Good,26,Good,46.6186,31.5392
Spain,Cullera,34,Good,1,Good,30,Good,1,Good,34,Good,39.1639,-0.2517
Russian Federation,Tyukalinsk,34,Good,1,Good,34,Good,0,Good,32,Good,55.8667,72.2
United States of America,Marquette,34,Good,1,Good,34,Good,2,Good,29,Good,46.544,-87.4082
Poland,Legionowo,34,Good,1,Good,34,Good,1,Good,27,Good,52.4,20.8833
Russian Federation,Kashira,34,Good,1,Good,34,Good,0,Good,34,Good,54.8333,38.1667
Belarus,Lida,34,Good,1,Good,34,Good,0,Good,21,Good,53.8833,25.3
United States of America,Faribault,34,Good,1,Good,30,Good,5,Good,34,Good,44.2996,-93.2789
Russian Federation,Arzgir,34,Good,1,Good,34,Good,0,Good,32,Good,45.3694,44.2281
United States of America,Tehachapi,34,Good,1,Good,34,Good,4,Good,30,Good,35.1276,-118.4744
Germany,Idstein,34,Good,1,Good,34,Good,2,Good,31,Good,50.2206,8.2742
Germany,Meiningen,34,Good,1,Good,27,Good,3,Good,34,Good,50.55,10.4167
Poland,Grodzisk Mazowiecki,34,Good,1,Good,34,Good,1,Good,29,Good,52.1167,20.6333
United Kingdom of Great Britain and Northern Ireland,Prescot,34,Good,1,Good,34,Good,4,Good,21,Good,53.4286,-2.8064
Sweden,Ronneby,34,Good,1,Good,34,Good,1,Good,26,Good,56.2,15.2833
Bolivia (Plurinational State of),Punata,34,Good,1,Good,4,Good,1,Good,34,Good,-17.55,-65.8333
United Kingdom of Great Britain and Northern Ireland,Barnstaple,34,Good,1,Good,23,Good,3,Good,34,Good,51.08,-4.06
Russian Federation,Kopeysk,34,Good,1,Good,34,Good,1,Good,21,Good,55.1,61.6167
Denmark,Viborg,34,Good,1,Good,34,Good,3,Good,29,Good,56.4333,9.4
France,Bischwiller,34,Good,1,Good,34,Good,1,Good,28,Good,48.7664,7.8569
Finland,Kurikka,34,Good,1,Good,34,Good,0,Good,15,Good,62.6167,22.4
United Kingdom of Great Britain and Northern Ireland,Whitefield,34,Good,1,Good,34,Good,3,Good,18,Good,53.5521,-2.2992
Portugal,Abrantes,34,Good,1,Good,34,Good,1,Good,16,Good,39.4633,-8.1975
Sierra Leone,Koidu,34,Good,1,Good,17,Good,0,Good,34,Good,8.6439,-10.9717
Russian Federation,Sertolovo,34,Good,1,Good,34,Good,1,Good,21,Good,60.15,30.2167
Spain,Sada,34,Good,1,Good,34,Good,2,Good,22,Good,43.35,-8.25
France,Blois,34,Good,1,Good,29,Good,3,Good,34,Good,47.5939,1.3281
United Kingdom of Great Britain and Northern Ireland,Kirkby,34,Good,1,Good,34,Good,3,Good,21,Good,53.48,-2.89
Finland,Porvoo,34,Good,1,Good,34,Good,1,Good,8,Good,60.3944,25.6639
Russian Federation,Ostrov,34,Good,1,Good,34,Good,0,Good,34,Good,57.35,28.35
United States of America,Westchester,34,Good,1,Good,34,Good,1,Good,30,Good,25.7471,-80.3523
United States of America,Westchester,34,Good,1,Good,34,Good,1,Good,30,Good,41.8492,-87.8906
Japan,Hino,34,Good,1,Good,34,Good,3,Good,18,Good,35.6713,139.3951
,Birkenhead,34,Good,1,Good,34,Good,4,Good,22,Good,53.393,-3.014
United States of America,The Hammocks,34,Good,1,Good,34,Good,1,Good,28,Good,25.67,-80.4482
Russian Federation,Uchkeken,34,Good,1,Good,34,Good,1,Good,31,Good,43.9333,42.5167
Japan,Hino,34,Good,1,Good,34,Good,3,Good,18,Good,35.018,136.246
Russian Federation,Sovetsk,34,Good,1,Good,33,Good,0,Good,34,Good,55.0808,21.8864
Russian Federation,Sovetsk,34,Good,1,Good,33,Good,0,Good,34,Good,57.5833,48.9833
Canada,Prince Albert,34,Good,1,Good,34,Good,0,Good,9,Good,53.2,-105.75
Philippines,Mamburao,34,Good,1,Good,18,Good,0,Good,34,Good,13.2233,120.596
Canada,Williams Lake,34,Good,1,Good,34,Good,0,Good,5,Good,52.1294,-122.1383
Ukraine,Ovruch,34,Good,1,Good,26,Good,0,Good,34,Good,51.3244,28.8081
United Kingdom of Great Britain and Northern Ireland,Airdrie,34,Good,1,Good,21,Good,5,Good,34,Good,55.86,-3.98
United Kingdom of Great Britain and Northern Ireland,Airdrie,34,Good,1,Good,21,Good,5,Good,34,Good,51.2917,-114.0144
Poland,Kutno,34,Good,1,Good,34,Good,1,Good,27,Good,52.2333,19.3667
Russian Federation,Ostrov,34,Good,1,Good,34,Good,0,Good,34,Good,50.306,12.9392
Russian Federation,Bryansk,34,Good,1,Good,34,Good,3,Good,34,Good,53.25,34.3667
United Kingdom of Great Britain and Northern Ireland,Walsall,34,Good,1,Good,31,Good,1,Good,34,Good,52.58,-1.98
United States of America,Carson City,34,Good,1,Good,20,Good,5,Good,34,Good,39.1511,-119.7476
United States of America,Brainerd,34,Good,1,Good,28,Good,1,Good,34,Good,46.3553,-94.1983
United States of America,Melvindale,34,Good,1,Good,33,Good,5,Good,34,Good,42.2802,-83.1782
Russian Federation,Sayansk,34,Good,1,Good,34,Good,0,Good,24,Good,54.1167,102.1667
Germany,Havixbeck,34,Good,1,Good,34,Good,2,Good,25,Good,51.9778,7.4167
Sweden,Sala,34,Good,1,Good,34,Good,0,Good,14,Good,59.9167,16.6
United States of America,Nederland,34,Good,1,Good,19,Good,7,Good,34,Good,29.9707,-94.0015
Myanmar,Mae Sai,34,Good,1,Good,23,Good,0,Good,34,Good,20.4333,99.8833
Russian Federation,Korkino,34,Good,1,Good,34,Good,0,Good,19,Good,54.9,61.4167
Ukraine,Snizhne,34,Good,1,Good,34,Good,1,Good,17,Good,48.0167,38.7667
Democratic Republic of the Congo,Boma,34,Good,1,Good,23,Good,0,Good,34,Good,-5.85,13.05
United States of America,Augusta,34,Good,1,Good,18,Good,3,Good,34,Good,33.3645,-82.0708
United States of America,Augusta,34,Good,1,Good,18,Good,3,Good,34,Good,37.25,15.2167
Spain,Boiro,34,Good,1,Good,34,Good,2,Good,18,Good,42.65,-8.9
United Kingdom of Great Britain and Northern Ireland,Crosby,34,Good,1,Good,34,Good,3,Good,21,Good,53.4872,-3.0343
Russian Federation,Sosenskiy,34,Good,1,Good,34,Good,0,Good,34,Good,54.05,35.9667
United Kingdom of Great Britain and Northern Ireland,Borehamwood,34,Good,1,Good,34,Good,4,Good,19,Good,51.6578,-0.2723
Finland,Lahti,34,Good,1,Good,34,Good,0,Good,4,Good,60.9833,25.65
United States of America,Redding,34,Good,1,Good,21,Good,5,Good,34,Good,41.305,-73.3915
Japan,Kodaira,34,Good,1,Good,34,Good,3,Good,21,Good,35.7285,139.4774
Japan,Kokubunji,34,Good,1,Good,34,Good,3,Good,21,Good,35.7109,139.4622
Russian Federation,Gryazovets,34,Good,1,Good,34,Good,0,Good,8,Good,58.8833,40.25
Poland,Nidzica,34,Good,1,Good,34,Good,0,Good,24,Good,53.3667,20.4333
Azerbaijan,Qovlar,34,Good,1,Good,34,Good,0,Good,15,Good,40.9419,45.7358
Russian Federation,Kingisepp,34,Good,1,Good,34,Good,0,Good,5,Good,59.3667,28.6167
Argentina,Alta Gracia,34,Good,1,Good,34,Good,1,Good,28,Good,-31.6667,-64.4333
Germany,Filderstadt,34,Good,1,Good,26,Good,2,Good,34,Good,48.6803,9.2183
Spain,Reinosa,34,Good,1,Good,34,Good,1,Good,15,Good,43.0019,-4.1378
Germany,Herzogenrath,34,Good,1,Good,33,Good,2,Good,34,Good,50.8667,6.1
France,Bagnolet,34,Good,1,Good,26,Good,3,Good,34,Good,48.8692,2.4181
United States of America,Redding,34,Good,1,Good,21,Good,5,Good,34,Good,40.5698,-122.365
Netherlands,Vught,34,Good,1,Good,23,Good,7,Good,34,Good,51.65,5.3
Finland,Valkeala,34,Good,1,Good,34,Good,0,Good,18,Good,60.9389,26.7972
United States of America,San Angelo,34,Good,1,Good,27,Good,0,Good,34,Good,31.4424,-100.4504
Sweden,Karlshamn,34,Good,1,Good,34,Good,0,Good,30,Good,56.1667,14.85
Canada,Ingersoll,34,Good,1,Good,31,Good,3,Good,34,Good,43.0392,-80.8836
Russian Federation,Shumikha,34,Good,1,Good,34,Good,0,Good,20,Good,55.2333,63.3
Germany,Eitorf,34,Good,1,Good,34,Good,2,Good,28,Good,50.7697,7.4517
Russian Federation,Desnogorsk,34,Good,1,Good,34,Good,0,Good,10,Good,54.15,33.2833
United Kingdom of Great Britain and Northern Ireland,Sale,34,Good,1,Good,30,Good,3,Good,34,Good,53.424,-2.322
United Kingdom of Great Britain and Northern Ireland,Sale,34,Good,1,Good,30,Good,3,Good,34,Good,-38.1,147.0667
Belgium,Schoten,34,Good,1,Good,29,Good,4,Good,34,Good,51.25,4.5
United States of America,Rosenberg,34,Good,1,Good,18,Good,4,Good,34,Good,29.5456,-95.8223
Russian Federation,Kulunda,34,Good,1,Good,34,Good,0,Good,30,Good,52.5667,78.9472
United States of America,Swansea,34,Good,1,Good,24,Good,8,Good,34,Good,41.7571,-71.212
United States of America,Swansea,34,Good,1,Good,24,Good,8,Good,34,Good,38.5507,-89.9858
Netherlands,Montfoort,34,Good,1,Good,29,Good,5,Good,34,Good,52.05,4.95
United States of America,Augusta,34,Good,1,Good,18,Good,3,Good,34,Good,44.3341,-69.7319
United States of America,Augusta,34,Good,1,Good,18,Good,3,Good,34,Good,37.6955,-96.9919
China,Zalantun,34,Good,1,Good,34,Good,0,Good,22,Good,48.0033,122.7365
United States of America,Sunnyside,34,Good,1,Good,34,Good,1,Good,17,Good,46.3157,-120.0058
Russian Federation,Surgut,34,Good,1,Good,34,Good,0,Good,23,Good,61.25,73.4333
Mexico,Tampico,34,Good,1,Good,24,Good,2,Good,34,Good,22.2553,-97.8686
Russian Federation,Kineshma,34,Good,1,Good,34,Good,0,Good,23,Good,57.4333,42.1333
Netherlands,Tholen,34,Good,1,Good,32,Good,2,Good,34,Good,51.5333,4.2
Nicaragua,Ticuantepe,34,Good,1,Good,16,Good,3,Good,34,Good,12.0231,-86.2064
Russian Federation,Kasimov,34,Good,1,Good,34,Good,0,Good,32,Good,54.9333,41.4
Venezuela (Bolivarian Republic of),Rubio,34,Good,1,Good,10,Good,3,Good,34,Good,7.7,-72.35
United Kingdom of Great Britain and Northern Ireland,Sale,34,Good,1,Good,30,Good,3,Good,34,Good,34.0333,-6.8
Guyana,Linden,34,Good,1,Good,16,Good,0,Good,34,Good,40.6251,-74.2383
Russian Federation,Lipetsk,34,Good,1,Good,34,Good,1,Good,25,Good,52.6167,39.6
United States of America,Fernley,34,Good,1,Good,34,Good,3,Good,26,Good,39.5627,-119.1906
Japan,Kuroishi,34,Good,1,Good,34,Good,1,Good,19,Good,40.6426,140.6113
Brazil,Boa Viagem,34,Good,1,Good,12,Good,1,Good,34,Good,-5.1278,-39.7319
France,Guipavas,34,Good,1,Good,26,Good,9,Good,34,Good,48.4336,-4.4008
France,Kingersheim,34,Good,1,Good,30,Good,1,Good,34,Good,47.7914,7.3381
Russian Federation,Tolyatti,34,Good,1,Good,34,Good,1,Good,10,Good,53.5089,49.4222
